sample	quality	in_duplex	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201
SC002_B1_1_H_1	allm	False	0.01605807505300692	0.011522658790324162	0.011732719685802237	0.01102233202205383	0.010038929869505034	0.00897592907077745	0.0079933505180209	0.007251427319282595	0.006637211352747122	0.006184729163818963	0.005827808551398747	0.005534560287334261	0.005302344304806805	0.005062357178227362	0.004829939085321439	0.004619374177087067	0.004384779608043048	0.004141575136876412	0.003897266637767409	0.0036657769894125614	0.003423864761478237	0.0031637171246468895	0.002918497865644928	0.002697294372364094	0.0024608517565469835	0.0022455372544186794	0.0020394440383078496	0.001848152881039865	0.0016511735798079505	0.0014950988927976616	0.001344246232690967	0.0012045374335768978	0.0010768554651713733	0.0009629902675136759	0.0008558048178642534	0.0007679790160920663	0.0006782622190913641	0.0005968951071010054	0.0005306761679766135	0.00046652128109229746	0.00041318687859506206	0.0003637911020981672	0.0003155827240747554	0.00028979596616232676	0.0002568759750799419	0.00022330417802700683	0.000195505158658984	0.00016346687410265362	0.00014762268362084735	0.00013225597890816513	0.00011280411817075505	9.307688204268614e-05	8.408802296044638e-05	6.862152624839697e-05	5.7317240142865256e-05	5.347840614189187e-05	4.59371626454091e-05	3.8464131401658336e-05	3.092920385450261e-05	2.6905944133179725e-05	2.4965684499913807e-05	2.3651967039890007e-05	1.806487826519264e-05	1.7058115942462863e-05	1.2398208528974601e-05	1.1921985949715974e-05	1.04945814018055e-05	9.019175639009541e-06	5.665406546352632e-06	6.454900212232319e-06	4.663696983084485e-06	4.9112821967043554e-06	2.674172945067675e-06	2.4303773010440277e-06	2.3684809976390604e-06	2.112053454961338e-06	2.431640490909435e-06	9.852880950178491e-07	8.981279943047317e-07	1.2126622707911988e-06	1.023183790980074e-06	6.214894137804894e-07	6.290685529729344e-07	7.427556408596093e-07	7.515979699174618e-07	3.2590298527513467e-07	5.49487591452262e-07	0.0	1.124238980212674e-07	1.1368708788667489e-07	2.2990055550416477e-07	2.3242693523497977e-07	0.0	2.3747969469660978e-07	0.0	0.0	0.0	0	1.250557966753424e-07	0.0	0	0	0.0	0	0.0	0	1.3516131559860237e-07	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC002_B1_1_H_1	allm	True	0.00898728641085733	0.016602306511429223	0.021945355846458917	0.025460051538399146	0.027744424302039914	0.029295722511949555	0.030421714799695413	0.03128432189498489	0.03200057328608852	0.03253149703927875	0.03285517302082117	0.0329799117568403	0.0328943028532819	0.03255446688379132	0.03198455477540529	0.031143208428740486	0.030023182186728944	0.028827362026413225	0.027392901299914584	0.02587460013566912	0.024324716698408733	0.022684065490179626	0.021026938496536012	0.019365216018162042	0.017792155573251162	0.016224246416611413	0.014719283274154784	0.01336793917761009	0.012083268768541338	0.010876064741158565	0.00973227537139898	0.008714554876586792	0.0077850985104300895	0.006974614418556926	0.0062155825762815415	0.0054833556229501035	0.004915578305436606	0.004325965487909675	0.0038119318464098053	0.0033472510329514067	0.0029566840952761964	0.002606435651725063	0.002283113363344956	0.002009896764166103	0.0017681752779014545	0.0015433148499602656	0.001351021983129013	0.0011610634911690333	0.001032182755581237	0.0008750116197677744	0.0007748760327571911	0.0006686165012791124	0.0005683305946745456	0.000497813020438172	0.00042949718613720367	0.0003773906041891443	0.0003188960710917193	0.00027899316643336183	0.00023193176480774003	0.00019713341039549425	0.00017414335484507778	0.00014708077516858753	0.0001258175001641831	0.00010558246171022038	8.818328450409749e-05	7.89518929676995e-05	5.780483143091255e-05	5.437274456660038e-05	4.4800291766542355e-05	3.9790480760336215e-05	3.0941835753156684e-05	2.6830152741255274e-05	2.167002214106564e-05	1.7573497407549122e-05	1.373718978630655e-05	1.4208359606103547e-05	1.1866405595638043e-05	8.079362379146362e-06	7.683983951273816e-06	5.456980218560395e-06	4.604327059410333e-06	3.6253549137195217e-06	3.145342764864672e-06	3.7137782042980464e-06	2.5769073254312974e-06	1.7381492548007183e-06	9.890776646140716e-07	1.4450892060261786e-06	1.2366628782339414e-06	6.821225273200494e-07	4.5980111100832954e-07	4.6485387046995955e-07	5.873832874144869e-07	5.936992367415244e-07	1.200030372137124e-07	2.425324541582398e-07	2.450588338890548e-07	0	1.250557966753424e-07	1.2631898654074987e-07	0	0	1.3010855613697237e-07	0	2.6526987173557474e-07	0	0.0	0	0	0	0	1.4147726492563988e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC002_B1_1_H_2	duplex	False	0.02824143843581302	0.022763897948269905	0.024718853297781392	0.024994377168458672	0.02475792745876726	0.02459353199524131	0.02457037709672812	0.02479691530139893	0.024958056562971672	0.02494615541988684	0.0246940281391145	0.024146394288668407	0.023198869082818825	0.021929022510564368	0.02039678972114133	0.018707258994866142	0.016874431168789467	0.015076311952935177	0.013169919309494599	0.011451899210416882	0.009824664440365255	0.008382392639685729	0.007043079213932844	0.005877658428626369	0.004862204993941908	0.004002275653930858	0.0032368476480940534	0.0026340132101393466	0.0021399506882664107	0.0017046364382595617	0.0013261606665322043	0.001048042929311321	0.0008363212701383283	0.0006515309374746204	0.0005189567352231852	0.0004057566875711378	0.00031099424037544685	0.00023895509992196497	0.00018607863410008955	0.00014656856542553067	0.00011289577545350503	8.583065549521579e-05	6.745995176336152e-05	4.91841982211233e-05	3.719242086438488e-05	2.5412123475427694e-05	2.0690509500883215e-05	1.5848049830463738e-05	1.1631398227968348e-05	8.739733362388092e-06	5.062571473620361e-06	4.600768278669484e-06	3.545526398618181e-06	3.7289529012855856e-06	1.6616283182811926e-06	1.329302654624954e-06	1.2300365472990647e-06	7.509696815089027e-07	2.546391448794555e-07	5.179101251785535e-07	7.898129408972942e-07	1.3379344900445968e-07	5.438056314374813e-07	1.3810936671428095e-07	1.402673255691916e-07	0.0	0	1.467412021339235e-07	0	1.510571198437448e-07	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC002_B1_1_H_2	duplex	True	0.0	0.010391586127056538	0.014199328264093767	0.01732877214202006	0.02011323392760607	0.02264185242727158	0.02491226467607047	0.02685439959202493	0.028403045816498423	0.02940234045527731	0.029901357650681124	0.029629534679440014	0.028902222700857495	0.0275564440303753	0.025860353109181184	0.023853593799398713	0.02162073866651069	0.019300982530535415	0.01705790083063397	0.014810157939605918	0.012689432506777907	0.010805901279446252	0.009128163798313152	0.0076203742088396835	0.0063104651304438115	0.005182316610479352	0.004232885926960883	0.0034430147211745063	0.002781216215468221	0.002196910012241777	0.0017437300208751228	0.0013735667066568811	0.0010982413681942522	0.0008629116391485372	0.0006867056668096638	0.0005253162399686069	0.0004228563535374497	0.00031447934392612754	0.0002441493068857349	0.00018722451025204713	0.00013784609573398184	0.00010622336667412134	8.51832678387426e-05	6.38065274219978e-05	5.010780461102506e-05	3.57357986373202e-05	2.6370257207008018e-05	2.2477299432749224e-05	1.4380637809124503e-05	9.818712789843411e-06	9.24469573443718e-06	6.50840390641049e-06	5.26110368827214e-06	4.661191126606982e-06	2.8485056884820446e-06	1.2084569587499584e-06	1.1070328925691583e-06	1.0012929086785369e-06	6.365978621986388e-07	6.473876564731919e-07	6.581774507477452e-07	2.6758689800891936e-07	1.3595140785937032e-07	0.0	1.402673255691916e-07	1.4242528442410223e-07	0	1.467412021339235e-07	0	1.510571198437448e-07	0	0	1.575309964084767e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC002_B1_1_H_2	allm	False	0.020406658066984835	0.0195961524586278	0.021369826316573665	0.02189614384945095	0.022053853956444384	0.02228802917750272	0.022623205504806298	0.023150375431431273	0.02354701690079927	0.02371825525185414	0.023612830329956334	0.02318984018296988	0.02234991512154385	0.021187090360739833	0.01974564721626059	0.018139353278937016	0.01637554776683466	0.014647210466471616	0.012803696428145425	0.011147454375166089	0.009566855253927935	0.008171698168927674	0.006857253061018779	0.005728707476625017	0.00475047667422891	0.0039060522685903922	0.003161860735844764	0.0025739528992894736	0.0020907621741275773	0.0016666995215902326	0.0012976626618942542	0.0010236666260862505	0.0008179484084476191	0.0006375905232718977	0.0005077029797948263	0.00039798803569345947	0.0003031694815675409	0.00023321492936790266	0.00018330134105381957	0.00014285687619508436	0.00011121472550552965	8.383670151327836e-05	6.643923722498878e-05	4.766499518726621e-05	3.622133937967509e-05	2.481652683147236e-05	2.0284813236160014e-05	1.5537303755356606e-05	1.1314178276296485e-05	8.739733362388092e-06	4.732403768819033e-06	4.488554418214131e-06	3.3167827599976536e-06	3.7289529012855856e-06	1.6616283182811926e-06	1.329302654624954e-06	1.1070328925691583e-06	7.509696815089027e-07	2.546391448794555e-07	5.179101251785535e-07	7.898129408972942e-07	1.3379344900445968e-07	5.438056314374813e-07	1.3810936671428095e-07	1.402673255691916e-07	0.0	0	1.467412021339235e-07	0	1.510571198437448e-07	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC002_B1_1_H_2	allm	True	0.007834780368828185	0.013559331616698644	0.017548355245301496	0.020427005461027787	0.022817307429928945	0.02494735524501017	0.026859436267992292	0.02850093946199259	0.029814085478670826	0.030630240623310014	0.03098255545983929	0.030586088785138542	0.02975117666213247	0.028298376180199838	0.02651149561406192	0.024421499515327835	0.022119622068465496	0.019730084016998977	0.017424123711983146	0.015114602774856711	0.012947241693215225	0.011016595750204307	0.009313989951227217	0.0077693251608410355	0.00642219345015681	0.005278539995819818	0.004307872839210173	0.0035030750320243793	0.002830404729607054	0.002234846928911106	0.0017722280255130728	0.0013979430098819518	0.0011166142298849615	0.00087685205335126	0.0006979594222380228	0.0005330848918462852	0.00043068111234535565	0.00032021951448018985	0.00024692659993200486	0.0001909361994824934	0.00013952714568195724	0.00010821732065605876	8.620398237711533e-05	6.532573045585489e-05	5.107888609573485e-05	3.6331395281275534e-05	2.677595347173122e-05	2.2788045507856356e-05	1.4697857760796368e-05	9.818712789843411e-06	9.574863439238509e-06	6.620617766865843e-06	5.489847326892668e-06	4.661191126606982e-06	2.8485056884820446e-06	1.2084569587499584e-06	1.2300365472990647e-06	1.0012929086785369e-06	6.365978621986388e-07	6.473876564731919e-07	6.581774507477452e-07	2.6758689800891936e-07	1.3595140785937032e-07	0.0	1.402673255691916e-07	1.4242528442410223e-07	0	1.467412021339235e-07	0	1.510571198437448e-07	0	0	1.575309964084767e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC001_B1_1_H_2	duplex	False	0.03145826499287698	0.024366368772795785	0.025972511017685215	0.026204805778557935	0.026215001059868754	0.026388088999485054	0.026685850333641306	0.02705492647237308	0.027150474631786894	0.02694791369304295	0.026248169051512404	0.025262794243411477	0.023707240068607808	0.02191830147239337	0.019915574956253027	0.017918238782136033	0.01577697757796237	0.013679801257046308	0.011782908020664323	0.010057798608892988	0.008435989595735709	0.007080886591400181	0.005865886111138095	0.004797126189576033	0.003930892430357766	0.0031619398544941507	0.002556639221672634	0.0020670048957520605	0.0016550581497346132	0.0012997679556292084	0.0010265906383460956	0.0008187755651460624	0.0006195241804831179	0.0004887243434499659	0.000389089957018456	0.0002919131028642562	0.00023472041478322513	0.00018170669078695957	0.00013551493728690615	0.00010456104311951358	7.865842107399771e-05	6.256274387095507e-05	4.5235402495911515e-05	3.710641896070543e-05	2.412612760448865e-05	1.9596501484871143e-05	1.3484549158400684e-05	1.0850236846991653e-05	1.0082258010332254e-05	6.810378362828628e-06	3.9905919172829875e-06	4.06883881762187e-06	3.2255111139694735e-06	1.2519504054221138e-06	9.563510041418924e-07	4.868696021085998e-07	9.911274042925067e-07	1.680859340613023e-07	5.129519022215605e-07	3.4776400150614273e-07	3.5356006819791177e-07	0	1.8257610079072492e-07	1.8547413413660944e-07	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC001_B1_1_H_2	duplex	True	0.0	0.010679090589717097	0.014725771044376333	0.018298136177381342	0.02165087385326849	0.024666292039828067	0.027340061075241315	0.029486561923704333	0.030941980352307653	0.03154700567196131	0.03145368320215714	0.0306904513441183	0.02921377294288957	0.02727650430593272	0.024969020603139165	0.022520315735400653	0.019947934396593175	0.017460534987620412	0.015121575744657204	0.012915317448602045	0.01087344139999215	0.009109179557717915	0.007574914335873116	0.006206474582079828	0.005077716676157919	0.004109677903532075	0.0033428640762777216	0.002683219522154178	0.002125614722139229	0.001698305501355248	0.001350999389117755	0.0010660125859501628	0.0008447448419585336	0.0006500230834152066	0.0005066486796942617	0.0003896695636876329	0.000299271209529457	0.00024172496138022802	0.0001845670496993476	0.0001444379819588846	0.0001075315272990452	8.374157156267917e-05	6.193387063489814e-05	4.2461984583900025e-05	3.377657864628411e-05	2.852824025688724e-05	2.0975965357512175e-05	1.4049665660848166e-05	1.0934279814022304e-05	8.549198370359341e-06	7.242185331365422e-06	3.7674433496498794e-06	3.3791068813013534e-06	1.7214318074554064e-06	1.912702008283785e-06	1.947478408434399e-06	1.1563153050079244e-06	8.404296703065116e-07	6.839358696287473e-07	3.4776400150614273e-07	1.7678003409895588e-07	0	0.0	0.0	0	1.9127020082837848e-07	0	0	0	2.0286233421191658e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC001_B1_1_H_2	allm	False	0.023286918006220757	0.021084572055182542	0.022562276360215714	0.023068009261372677	0.02347689568417687	0.024037186961103456	0.024664124310885344	0.0253047461741265	0.025605124432394086	0.025597633016194974	0.02506506722428847	0.024209938728851632	0.022781541563165336	0.021127665811035846	0.019218177721732645	0.017329682985987034	0.01527958231874152	0.013249860621984263	0.011429516038400473	0.009763706184952627	0.008192007066379037	0.006882603149874762	0.005701782074894038	0.004665045421804001	0.0038295337140854552	0.0030807137758756993	0.0024905205908862787	0.0020130435148516907	0.0016135409240214714	0.0012675997854898903	0.001002064582139875	0.0007989298327934452	0.0006049876452201611	0.0004785754306726783	0.00038036687664734357	0.00028596633843850115	0.00022935905309333878	0.0001774118053683587	0.00013189819167124228	0.00010224261644280595	7.723258866782253e-05	6.0980417664102125e-05	4.398924815718117e-05	3.6341338157391916e-05	2.3865304603359042e-05	1.9196572883139077e-05	1.334834159114411e-05	1.0293814444581823e-05	9.940254376383913e-06	6.520575028240176e-06	3.9905919172829875e-06	4.06883881762187e-06	3.2255111139694735e-06	1.2519504054221138e-06	9.563510041418924e-07	4.868696021085998e-07	9.911274042925067e-07	1.680859340613023e-07	5.129519022215605e-07	3.4776400150614273e-07	3.5356006819791177e-07	0	1.8257610079072492e-07	1.8547413413660944e-07	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC001_B1_1_H_2	allm	True	0.008171346986656225	0.013960887307330338	0.01813600570184583	0.0214349326945666	0.024388979228960377	0.027017194078209666	0.029361787097997277	0.031236742221950914	0.032487330551700465	0.032897286348809285	0.032636785029381075	0.03174330685867815	0.030139471448332043	0.028067139967290246	0.025666417837659546	0.023108871531549648	0.020445329655814026	0.017890475622682457	0.015474967726921054	0.013209409872542406	0.011117423929348821	0.009307462999243335	0.007739018372117172	0.006338555349851861	0.005179075392430231	0.004190903982150526	0.0034089827070640766	0.002737180903054548	0.0021671319478523705	0.001730473671494566	0.0013755254453239757	0.00108585831830278	0.0008592813772214903	0.0006601719961924943	0.0005153717600653741	0.00039561632811338797	0.00030463257121934336	0.0002460198467988289	0.00018818379531501146	0.00014675640863559222	0.0001089573597052204	8.532389776953212e-05	6.318002497362847e-05	4.322706538721354e-05	3.403740164741372e-05	2.8928168858619305e-05	2.1112172924768746e-05	1.4606088063257994e-05	1.1076283447970645e-05	8.839001704947794e-06	7.242185331365422e-06	3.7674433496498794e-06	3.3791068813013534e-06	1.7214318074554064e-06	1.912702008283785e-06	1.947478408434399e-06	1.1563153050079244e-06	8.404296703065116e-07	6.839358696287473e-07	3.4776400150614273e-07	1.7678003409895588e-07	0	0.0	0.0	0	1.9127020082837848e-07	0	0	0	2.0286233421191658e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC001_B1_1_H_1	duplex	False	0.025654376989438843	0.015594449522253317	0.016252133766706665	0.01526800133862028	0.01363351585604244	0.011808735570288146	0.010137173677243259	0.00877003794572078	0.007669396817826024	0.006847328263049899	0.006212073855931451	0.005703267459203604	0.0053126531855936165	0.004976373177561491	0.004682098137629267	0.004397120652538755	0.004163557918610488	0.003909364160235774	0.00365989979391927	0.0034261537012079987	0.003180840198375741	0.0029263461109598965	0.0027073303673764565	0.002478871646468232	0.0022781143279063157	0.002059157069451938	0.0018709756343175386	0.00170751285994728	0.0015255450746059385	0.0013799803304078483	0.0012344345543597239	0.0011116853332125104	0.00100678672186255	0.0008883733036617514	0.000794062081351196	0.0007050461342395067	0.000630177265644192	0.0005517645143635462	0.000499274901369888	0.00043241059206026246	0.0003868380310875712	0.00033951091624301674	0.00029566603759640335	0.00026018611308483493	0.00024127486756864478	0.0002088993969348595	0.00018156945419205378	0.0001575115173183983	0.00013391671943974813	0.00012139615978296593	0.00010133259915633589	8.819557462565582e-05	7.824677996844244e-05	7.118746682272987e-05	5.824802718752987e-05	5.443859040267378e-05	4.126521025122537e-05	3.7955268082142936e-05	3.376014558130972e-05	2.8736747198623965e-05	2.2176928668685052e-05	2.0874449037680313e-05	1.6331577120802133e-05	1.618615463772879e-05	1.1815576749709248e-05	1.2206004503177902e-05	9.001967838072798e-06	6.879115721034736e-06	6.871212325215532e-06	5.532377073442458e-06	6.172552134797942e-06	3.300458094099386e-06	3.6924665267318802e-06	2.3394051624842393e-06	2.6081206203371584e-06	2.4026323290378674e-06	1.2171229561573406e-06	1.4795156973548971e-06	9.989892315473238e-07	5.058173324290247e-07	5.121400490843875e-07	1.1665412229144381e-06	7.871782235926696e-07	3.9833114928785693e-07	4.0307318677937903e-07	1.359384080903004e-07	1.375190872541411e-07	2.781995328359636e-07	1.406804455818225e-07	1.422611247456632e-07	0.0	0.0	1.470031622371853e-07	0.0	0	1.5174519972870741e-07	0.0	0.0	0.0	0.0	1.596485955479109e-07	0	1.628099538755923e-07	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC001_B1_1_H_1	duplex	True	0.0	0.01450119490809119	0.019708970031163973	0.023255666325406467	0.025637651823206247	0.027340710329269824	0.02857207204333504	0.029500442852558616	0.0303060154395809	0.030931741512699718	0.03139193096038532	0.03164968598891616	0.03175457827754947	0.03150602438243134	0.03112120962067348	0.030423344511875304	0.029519521650066174	0.02840812400046148	0.027162449236567687	0.025735638124572732	0.024229421594782235	0.022649510641015162	0.02100249669538472	0.019440039600944772	0.01794971838082586	0.016381156703455163	0.014922267288509221	0.01354263944955491	0.01222333823088858	0.01102362487504178	0.00990958116851682	0.008950083625198892	0.007970312290925543	0.007144176648660855	0.006339384917145509	0.005624834159093828	0.005026913813146133	0.004449134481104096	0.003937792674997448	0.0035127116922199155	0.0030847238404600793	0.0027080543184334954	0.0023811651253137466	0.0021181416931298175	0.0018572901141170057	0.0016114265349357313	0.0014155582570275747	0.0012230663098133816	0.0010669963718924062	0.0009518059585066788	0.0008270255646339299	0.0007150170584050139	0.0006122349764554361	0.0005272481805323769	0.00044198950779313713	0.00039983595585183325	0.0003333652356540041	0.00028603970148861343	0.00025376065228382245	0.00021377105011781655	0.00018387566509209735	0.0001557253498632583	0.00013244510713821244	0.00011724845765704792	8.949015086084136e-05	8.293823572672164e-05	6.693227851367069e-05	6.320187568700664e-05	4.733501824037367e-05	3.93905247629103e-05	3.32195533072762e-05	2.9135078347911822e-05	2.5154928213360934e-05	2.1990408527351848e-05	1.7545538718631793e-05	1.501645205648667e-05	1.1197531196647534e-05	9.370266083247682e-06	7.867040198435175e-06	8.345985985078908e-06	6.14568058901265e-06	4.406933508787877e-06	4.8542657121547965e-06	3.4522032938280934e-06	3.0902277653085727e-06	1.9031377132642054e-06	1.787748134303834e-06	1.5300974305977996e-06	1.406804455818225e-06	9.958278732196423e-07	1.1507344312760312e-06	5.816899322933784e-07	2.940063244743706e-07	5.94335365604104e-07	0	4.552355991861222e-07	1.5332587889254812e-07	1.5490655805638882e-07	3.1297447444045904e-07	1.580679163840702e-07	1.596485955479109e-07	0	0.0	1.64390633039433e-07	0	0	1.6913267053095512e-07	0	0	1.7387470802247722e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
